transaction_id,amount,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,hour_of_day,fraud
TXN102873,109.09,11.4,0.96,0.87,1,0,1,1,10,0
TXN102874,44.37,9.35,5.84,0.9,1,1,1,0,14,0
TXN102875,71.61,9.59,0.0,1.58,1,0,1,1,11,0
TXN102876,135.89,9.09,3.3,0.56,1,1,1,0,23,0
TXN102877,21.3,9.22,1.76,0.96,1,0,1,0,14,0
TXN102878,123.35,3.73,6.05,1.47,1,0,1,0,18,0
TXN102879,33.86,14.75,0.35,1.79,1,0,1,0,18,0
TXN102880,60.16,23.68,2.4,1.26,1,1,0,1,5,0
TXN102881,100.46,1.32,3.42,0.98,0,1,1,1,22,0
TXN102882,59.01,1.73,5.21,0.87,0,1,1,1,17,0
TXN102883,36.46,0.42,1.57,1.71,1,1,1,0,13,0
TXN102884,15.28,3.67,1.81,1.53,1,0,1,0,13,0
TXN102885,126.15,19.74,4.12,1.1,0,1,0,0,17,0
TXN102886,63.43,13.98,4.36,2.07,1,1,0,1,15,0
TXN102887,42.44,2.21,4.53,1.41,0,1,1,1,18,0
TXN102888,86.62,12.26,3.7,0.38,0,1,0,1,14,0
TXN102889,102.46,4.18,5.11,0.87,1,1,0,1,16,0
TXN102890,20.05,6.7,7.3,0.3,1,1,1,0,11,0
TXN102891,88.37,15.69,3.65,1.1,1,1,1,1,11,0
TXN102892,75.61,9.95,10.7,0.9,1,1,0,0,2,0
TXN102893,187.4,7.91,4.39,0.39,1,1,0,0,10,0
TXN102894,86.86,22.59,0.9,0.82,1,0,0,1,14,0
TXN102895,204.87,1.46,2.99,0.32,1,1,1,0,12,0
TXN102896,64.73,0.83,0.91,1.17,0,1,0,1,13,0
TXN102897,65.71,0.81,1.58,1.0,1,1,1,0,10,0
TXN102898,49.82,14.75,0.53,1.45,1,1,1,1,5,0
TXN102899,67.28,8.98,3.12,0.71,1,1,1,1,8,0
TXN102900,175.64,6.08,1.64,1.06,1,1,0,1,17,0
TXN102901,123.25,8.88,0.63,1.52,1,0,0,0,19,0
TXN102902,69.27,6.45,2.97,0.71,1,1,1,0,9,0
TXN102903,77.96,2.74,3.02,1.27,1,1,0,1,16,0
TXN102904,10.34,7.74,1.64,1.58,1,0,0,0,23,0
TXN102905,68.14,10.06,1.97,1.52,1,1,1,1,11,0
TXN102906,203.6,5.53,2.73,0.94,1,0,0,0,10,0
TXN102907,166.01,1.18,3.55,1.06,1,1,1,1,13,0
TXN102908,32.78,27.46,3.41,0.54,1,0,0,0,18,0
TXN102909,88.29,0.91,4.52,1.16,1,1,0,0,23,0
TXN102910,33.53,8.19,0.17,1.39,1,0,1,1,15,0
TXN102911,57.79,12.89,0.23,1.09,1,1,0,0,12,0
TXN102912,97.13,5.32,5.62,1.69,1,1,0,0,23,0
TXN102913,46.29,9.7,7.31,1.09,1,1,1,1,17,0
TXN102914,8.53,11.33,2.56,1.46,1,0,1,1,12,0
TXN102915,51.68,2.53,6.36,1.11,1,0,1,0,15,0
TXN102916,74.04,5.67,2.17,0.62,1,1,1,0,8,0
TXN102917,28.85,9.22,1.99,1.2,1,1,0,0,18,0
TXN102918,7.88,4.45,4.36,0.73,1,0,0,0,11,0
TXN102919,20.37,8.07,1.14,1.89,0,1,0,0,13,0
TXN102920,127.69,15.27,11.5,0.8,1,1,0,0,8,0
TXN102921,47.37,8.28,2.02,1.08,1,1,1,0,13,0
TXN102922,221.32,2.3,5.09,1.6,1,1,1,0,21,0
TXN102923,59.63,11.53,1.22,1.35,1,1,1,0,18,0
TXN102924,72.83,3.84,3.45,0.42,1,1,1,1,12,0
TXN102925,89.85,6.59,2.97,0.85,1,1,0,0,6,0
TXN102926,353.51,90.8,93.4,4.97,1,0,0,1,6,1
TXN102927,68.68,0.67,4.02,0.84,1,1,1,0,10,0
TXN102928,19.47,8.92,1.65,0.59,1,0,0,1,17,0
TXN102929,31.48,12.92,2.94,1.15,1,1,0,1,8,0
TXN102930,118.27,9.95,1.69,0.99,1,1,0,0,12,0
TXN102931,65.03,0.41,6.54,0.78,1,0,1,0,12,0
TXN102932,71.81,3.25,1.31,2.67,1,1,1,0,18,0
TXN102933,106.22,0.1,1.51,1.34,1,1,1,0,15,0
TXN102934,78.45,16.4,0.81,1.34,0,1,1,0,12,0
TXN102935,350.29,78.64,3.01,6.48,0,0,0,0,1,1
TXN102936,23.5,0.75,0.67,1.24,1,1,0,0,20,0
TXN102937,20.68,2.77,0.2,0.65,1,1,0,1,14,0
TXN102938,68.62,10.79,0.91,1.76,0,1,1,0,15,0
TXN102939,187.23,10.59,3.89,1.21,1,1,1,0,17,0
TXN102940,113.16,2.18,4.43,1.06,1,1,1,0,10,0
TXN102941,79.46,7.04,2.62,0.81,1,1,1,0,15,0
TXN102942,78.33,14.22,4.65,1.35,0,0,1,0,23,0
TXN102943,1064.62,10.92,57.12,5.26,0,0,0,1,7,1
TXN102944,73.56,5.91,6.63,0.79,1,1,1,0,17,0
TXN102945,33.84,18.86,8.4,0.62,1,1,1,0,13,0
TXN102946,44.46,12.74,1.43,1.08,1,1,1,0,13,0
TXN102947,66.13,6.67,0.82,1.4,0,0,0,1,18,0
TXN102948,43.58,4.11,0.44,1.13,1,1,1,0,16,0
TXN102949,22.87,3.37,0.77,0.11,1,1,1,0,15,0
TXN102950,78.5,17.08,0.6,0.56,1,0,1,0,20,0
TXN102951,166.74,4.54,3.1,1.16,1,1,1,1,23,0
TXN102952,108.8,7.81,1.01,0.18,0,0,0,0,14,0
TXN102953,30.04,2.76,0.23,2.23,1,0,1,0,9,0
TXN102954,133.02,4.83,8.32,0.41,1,1,0,1,10,0
TXN102955,55.57,0.33,4.87,0.2,1,1,0,1,15,0
TXN102956,13.03,11.46,7.37,1.4,1,1,1,0,17,0
TXN102957,13.78,4.58,4.41,0.49,1,1,0,0,18,0
TXN102958,52.9,5.91,0.95,0.96,1,0,0,0,10,0
TXN102959,107.97,2.87,10.11,1.21,1,1,1,1,10,0
TXN102960,154.85,2.3,0.56,1.54,1,1,0,0,9,0
TXN102961,111.33,1.35,2.6,1.2,1,1,0,0,16,0
TXN102962,85.88,2.56,0.57,0.71,0,0,1,0,11,0
TXN102963,77.85,3.97,2.24,0.69,1,1,1,0,13,0
TXN102964,81.66,0.27,1.01,1.63,0,1,1,0,20,0
TXN102965,36.13,5.23,0.03,0.29,1,1,1,1,21,0
TXN102966,146.08,1.37,0.86,1.68,0,1,1,0,10,0
TXN102967,102.19,13.02,1.28,1.6,1,1,1,0,12,0
TXN102968,130.79,13.82,0.99,1.39,1,1,1,0,9,0
TXN102969,32.99,3.82,5.12,0.75,0,1,0,0,14,0
TXN102970,11.87,0.23,4.1,0.19,0,1,0,1,6,0
TXN102971,48.93,1.23,4.54,2.06,1,1,1,0,14,0
TXN102972,289.68,1.32,5.57,0.4,0,1,1,0,17,0
TXN102973,49.65,9.24,4.76,1.42,1,1,1,1,11,0
TXN102974,198.37,3.3,1.54,1.98,1,1,0,1,12,0
TXN102975,52.55,0.04,0.08,0.46,1,1,1,0,12,0
TXN102976,25.61,11.08,0.13,1.68,1,1,1,0,20,0
TXN102977,13.72,5.86,3.63,0.02,1,1,1,1,6,0
TXN102978,59.23,2.89,0.57,0.78,1,1,0,0,10,0
TXN102979,92.21,9.23,6.01,0.73,1,0,1,0,11,0
TXN102980,75.35,3.57,1.38,1.67,1,1,1,0,8,0
TXN102981,50.47,1.64,2.16,2.52,0,0,1,0,14,0
TXN102982,30.01,6.78,3.05,1.78,1,1,0,1,8,0
TXN102983,55.61,8.25,4.51,1.28,0,1,1,0,13,0
TXN102984,46.79,6.69,4.1,0.89,1,1,0,0,10,0
TXN102985,81.35,0.61,3.36,1.52,1,1,1,0,21,0
TXN102986,116.55,12.73,1.1,1.1,1,1,1,0,19,0
TXN102987,29.04,14.59,9.11,0.66,1,1,0,0,11,0
TXN102988,64.25,1.81,8.1,1.58,1,1,1,1,15,0
TXN102989,58.33,5.51,5.29,1.95,1,1,1,0,19,0
TXN102990,11.96,20.47,0.01,1.13,1,1,0,0,15,0
TXN102991,74.12,0.98,0.98,2.07,1,1,1,0,13,0
TXN102992,56.3,2.21,5.94,0.96,1,1,0,0,15,0
TXN102993,34.39,9.31,0.71,0.32,1,1,0,0,4,0
TXN102994,78.52,3.05,2.55,0.8,1,0,1,0,10,0
TXN102995,47.78,13.47,1.7,1.39,1,1,0,0,21,0
TXN102996,168.7,8.19,8.61,1.42,1,1,0,0,11,0
TXN102997,34.28,7.33,11.58,1.52,1,1,1,0,10,0
TXN102998,67.77,6.28,2.21,1.21,1,1,0,0,22,0
TXN102999,87.61,12.91,1.17,0.31,1,1,1,0,15,0
TXN103000,170.2,1.31,10.73,0.72,1,1,0,1,11,0
TXN103001,97.78,7.14,0.75,1.04,1,0,0,0,17,0
TXN103002,130.96,6.15,0.4,1.22,1,0,1,0,8,0
TXN103003,103.65,4.27,1.24,1.43,1,1,0,0,8,0
TXN103004,137.58,1.2,7.39,0.54,1,0,1,0,18,0
TXN103005,144.57,6.2,5.29,0.35,1,0,1,0,8,0
TXN103006,152.94,1.14,3.39,0.21,1,0,0,1,8,0
TXN103007,49.9,8.72,12.45,1.07,1,1,0,0,9,0
TXN103008,8.99,10.75,2.06,0.19,1,0,1,0,18,0
TXN103009,550.78,63.39,157.28,8.73,0,0,0,1,15,1
TXN103010,61.07,6.65,2.51,0.88,1,1,1,0,21,0
TXN103011,200.66,1.96,3.87,0.54,1,1,1,0,8,0
TXN103012,90.95,4.31,1.7,1.25,1,1,0,0,7,0
TXN103013,78.4,1.17,0.18,1.87,1,0,0,0,13,0
TXN103014,197.98,5.43,4.44,1.78,1,1,0,0,15,0
TXN103015,173.02,4.12,3.4,0.99,1,1,1,0,20,0
TXN103016,119.41,3.87,1.11,0.98,1,1,0,1,14,0
TXN103017,19.7,4.46,4.53,1.04,1,1,1,1,10,0
TXN103018,30.49,9.36,4.62,1.19,1,1,1,0,13,0
TXN103019,41.82,13.19,4.48,1.55,1,1,0,1,12,0
TXN103020,51.34,0.63,2.29,2.33,1,0,0,0,21,0
TXN103021,35.49,8.24,5.25,0.88,1,0,0,0,19,0
TXN103022,69.37,1.86,1.58,1.58,0,1,1,0,18,0
TXN103023,101.87,7.93,3.37,0.81,1,1,1,1,15,0
TXN103024,126.59,1.42,8.32,1.9,0,0,1,0,8,0
TXN103025,19.03,3.26,4.19,0.7,0,1,1,0,18,0
TXN103026,23.24,8.48,1.26,0.16,1,1,0,0,21,0
TXN103027,74.64,4.93,1.08,0.3,1,0,1,1,19,0
TXN103028,118.86,0.0,2.14,0.94,1,1,1,0,14,0
TXN103029,95.09,5.61,2.66,0.83,1,1,0,0,19,0
TXN103030,20.47,5.25,10.07,0.61,1,1,0,0,8,0
TXN103031,178.03,3.78,0.2,0.43,1,1,1,0,7,0
TXN103032,83.84,16.15,2.03,0.6,1,1,1,0,19,0
TXN103033,305.24,28.64,2.62,0.76,0,1,1,1,15,0
TXN103034,87.42,6.45,5.48,0.59,1,1,1,0,19,0
TXN103035,117.29,12.78,4.46,0.17,1,1,1,0,14,0
TXN103036,22.66,2.59,8.54,0.95,1,0,1,1,10,0
TXN103037,146.69,2.99,3.36,0.18,1,1,1,0,8,0
TXN103038,84.74,9.29,2.68,1.6,1,1,1,0,17,0
TXN103039,58.34,2.31,3.66,1.14,1,1,1,1,12,0
TXN103040,21.16,6.57,6.75,0.83,1,1,1,1,10,0
TXN103041,26.15,15.29,3.32,2.57,1,0,1,0,8,0
TXN103042,45.27,8.47,6.46,0.63,1,1,0,0,7,0
TXN103043,56.04,10.77,1.37,1.28,0,1,1,1,4,0
TXN103044,73.5,3.0,2.06,2.09,1,1,0,0,12,0
TXN103045,70.35,12.62,8.6,1.22,1,1,1,1,16,0
TXN103046,35.38,3.25,0.11,0.95,1,1,1,0,14,0
TXN103047,23.44,12.09,0.93,0.45,1,0,1,0,22,0
TXN103048,71.31,14.12,1.61,0.92,1,0,1,0,14,0
TXN103049,52.08,1.36,0.23,0.86,1,1,1,0,21,0
TXN103050,38.53,13.71,2.39,1.34,0,1,1,1,16,0
TXN103051,38.55,0.62,0.62,1.41,1,1,0,0,20,0
TXN103052,68.85,8.63,2.1,2.03,1,1,0,1,11,0
TXN103053,10.34,11.0,0.01,1.75,1,1,0,0,14,0
TXN103054,52.39,0.91,4.4,1.02,1,0,1,0,21,0
TXN103055,48.92,6.96,2.53,1.62,1,1,0,1,10,0
TXN103056,238.63,4.07,0.65,0.65,1,1,1,1,14,0
TXN103057,300.82,7.91,3.51,1.68,1,1,1,0,10,0
TXN103058,21.47,2.01,1.69,0.69,1,1,1,1,22,0
TXN103059,65.15,10.16,6.91,1.17,1,0,0,0,20,0
TXN103060,12.09,7.39,0.58,0.71,1,1,0,0,5,0
TXN103061,16.86,6.92,0.73,0.11,1,1,0,1,16,0
TXN103062,204.88,1.84,1.47,1.22,1,0,1,1,13,0
TXN103063,96.14,5.66,6.62,1.46,1,1,1,0,16,0
TXN103064,45.72,6.38,3.86,0.21,1,0,1,0,15,0
TXN103065,57.58,0.39,3.73,0.61,1,1,0,1,11,0
TXN103066,60.98,2.38,1.68,0.54,1,1,1,0,7,0
TXN103067,15.49,4.85,1.33,1.48,1,0,1,0,3,0
TXN103068,60.76,0.62,0.43,1.37,1,1,1,0,15,0
TXN103069,27.24,6.36,0.53,1.26,1,1,0,1,4,0
TXN103070,102.11,5.78,6.06,1.3,0,1,1,0,9,0
TXN103071,41.85,16.78,0.35,0.41,0,0,0,0,23,0
TXN103072,98.49,21.59,5.87,0.91,1,0,1,0,23,0
TXN103073,50.68,3.43,5.22,1.04,1,0,1,0,18,0
TXN103074,20.81,18.35,5.58,1.4,1,1,1,0,14,0
TXN103075,49.27,12.56,4.98,0.99,1,1,1,1,15,0
TXN103076,132.94,3.09,9.39,0.96,1,1,1,0,19,0
TXN103077,36.56,5.43,2.89,1.95,1,1,0,0,4,0
TXN103078,54.0,12.06,2.25,0.84,1,1,0,0,15,0
TXN103079,69.37,0.61,1.16,0.24,1,1,1,0,18,0
TXN103080,182.44,13.92,3.34,0.76,0,1,0,1,14,0
TXN103081,54.55,10.6,1.11,1.26,1,1,1,0,10,0
TXN103082,96.11,6.46,1.96,1.03,1,0,1,1,12,0
TXN103083,301.88,3.12,3.59,1.45,1,0,1,1,11,0
TXN103084,143.4,5.13,1.23,1.68,1,1,1,1,11,0
TXN103085,102.08,25.67,1.67,0.85,1,1,1,1,12,0
TXN103086,116.66,12.19,0.73,0.37,0,0,0,1,16,0
TXN103087,103.36,7.33,8.81,1.02,1,1,1,0,14,0
TXN103088,5.26,13.63,3.11,0.91,1,1,1,0,23,0
TXN103089,20.38,0.82,1.06,0.75,1,1,1,0,12,0
TXN103090,69.35,8.72,2.28,2.78,1,0,1,1,10,0
TXN103091,115.44,7.36,5.1,1.07,1,1,1,0,12,0
TXN103092,27.03,1.8,1.28,0.72,0,0,1,1,16,0
TXN103093,107.53,4.06,1.17,0.9,1,0,1,0,20,0
TXN103094,62.19,4.59,2.95,0.92,0,0,1,0,16,0
TXN103095,49.61,15.79,4.94,0.27,1,0,1,0,17,0
TXN103096,55.11,2.57,4.13,0.49,1,1,1,0,14,0
TXN103097,53.13,10.66,3.5,1.12,1,0,1,0,17,0
TXN103098,34.26,6.87,2.56,1.51,1,1,0,0,3,0
TXN103099,69.64,5.07,4.92,0.35,1,1,1,0,10,0
TXN103100,19.91,19.38,4.96,1.13,1,1,1,0,11,0
TXN103101,60.34,11.07,5.95,2.0,0,1,0,0,14,0
TXN103102,117.78,2.51,1.96,0.2,0,0,0,0,21,0
TXN103103,168.27,22.17,3.6,0.95,1,1,1,0,10,0
TXN103104,11.62,5.43,6.52,0.93,1,0,1,0,10,0
TXN103105,64.66,14.32,3.02,0.52,1,1,1,0,14,0
TXN103106,146.69,12.33,4.97,1.12,1,1,1,0,19,0
TXN103107,84.88,1.29,7.28,0.67,1,1,0,1,14,0
TXN103108,155.82,15.23,2.98,0.95,1,0,1,1,14,0
TXN103109,61.24,1.92,8.81,0.72,1,1,1,0,23,0
TXN103110,24.38,13.69,7.13,0.87,0,0,0,0,12,0
TXN103111,296.05,5.42,0.16,0.26,1,0,1,1,20,0
TXN103112,72.78,15.58,1.39,0.38,1,0,1,0,16,0
TXN103113,203.73,4.74,2.53,0.25,1,1,1,0,17,0
TXN103114,88.54,2.29,0.1,0.65,1,0,1,0,17,0
TXN103115,28.37,6.16,0.61,1.35,1,0,1,1,11,0
TXN103116,34.89,2.95,6.64,0.04,1,0,1,0,14,0
TXN103117,86.55,0.11,3.54,0.81,1,1,1,0,7,0
TXN103118,84.55,3.09,1.22,0.6,1,1,0,0,20,0
TXN103119,126.22,7.13,4.13,1.32,1,1,0,0,6,0
TXN103120,104.72,5.76,1.55,1.46,0,0,1,0,7,0
TXN103121,122.11,4.46,2.27,1.41,1,0,0,0,15,0
TXN103122,50.31,8.69,7.37,0.94,1,0,1,0,11,0
TXN103123,364.14,162.99,58.15,2.99,0,0,0,0,13,1
TXN103124,14.68,0.19,5.61,1.03,1,1,1,1,8,0
TXN103125,175.17,8.64,3.58,1.46,0,0,1,1,12,0
TXN103126,35.01,2.49,1.11,1.2,1,0,0,0,13,0
TXN103127,92.19,6.67,6.33,1.59,1,1,0,0,9,0
TXN103128,102.87,14.29,2.3,0.81,1,1,1,1,6,0
TXN103129,12.54,9.88,0.23,1.41,1,0,0,0,19,0
TXN103130,61.47,15.55,1.74,1.51,1,1,1,0,13,0
TXN103131,158.41,4.87,3.49,0.68,1,0,1,0,16,0
TXN103132,191.68,15.24,1.16,0.77,1,1,1,0,14,0
TXN103133,40.8,4.55,0.4,2.18,0,0,1,1,9,0
TXN103134,46.19,7.39,9.0,0.2,1,1,1,0,21,0
TXN103135,63.43,4.48,4.55,0.73,0,1,0,0,10,0
TXN103136,75.5,3.71,1.83,1.63,1,1,0,0,19,0
TXN103137,97.35,5.48,5.34,0.4,1,0,1,0,21,0
TXN103138,717.36,12.88,49.78,9.72,0,0,0,1,3,1
TXN103139,119.55,2.2,5.15,1.33,1,1,0,0,12,0
TXN103140,40.59,1.96,2.27,1.22,1,1,1,0,18,0
TXN103141,240.2,2.97,6.57,0.78,1,1,0,0,23,0
TXN103142,11.69,0.38,1.39,1.1,1,1,1,0,13,0
TXN103143,82.04,11.8,1.37,1.02,1,0,0,0,14,0
TXN103144,36.69,11.84,5.6,0.89,1,1,0,0,20,0
TXN103145,142.85,2.13,3.58,0.42,1,1,1,0,19,0
TXN103146,150.57,8.08,0.2,1.56,1,1,1,1,11,0
TXN103147,46.37,3.97,5.58,1.95,1,0,0,0,10,0
TXN103148,141.74,12.67,4.07,1.1,1,1,0,0,18,0
TXN103149,95.75,6.11,2.09,1.36,1,1,1,0,16,0
TXN103150,131.25,9.35,6.6,1.9,1,0,1,0,12,0
TXN103151,81.87,5.3,1.98,0.91,1,1,0,0,7,0
TXN103152,83.42,1.11,2.69,1.01,1,0,1,0,7,0
TXN103153,71.35,4.91,1.74,1.6,1,0,0,0,10,0
TXN103154,128.74,11.1,10.34,0.84,1,1,0,0,8,0
TXN103155,15.69,0.07,6.1,0.28,1,1,1,0,19,0
TXN103156,40.67,1.23,4.64,2.85,1,1,0,0,16,0
TXN103157,26.22,4.46,2.09,1.15,1,1,0,1,13,0
TXN103158,121.14,0.48,8.76,1.68,1,1,1,0,11,0
TXN103159,36.15,8.87,2.3,0.42,1,1,0,0,18,0
TXN103160,41.44,3.23,0.4,0.44,1,1,1,0,11,0
TXN103161,51.28,12.28,3.16,0.83,1,1,1,0,17,0
TXN103162,46.23,0.54,1.49,0.89,1,0,1,0,9,0
TXN103163,145.09,1.44,6.06,1.4,1,0,1,1,19,0
TXN103164,50.26,0.57,5.1,0.66,0,0,0,0,18,0
TXN103165,203.67,1.23,6.86,0.69,1,1,0,0,9,0
TXN103166,105.77,7.94,1.09,0.4,1,1,1,0,7,0
TXN103167,200.5,5.53,9.38,1.75,1,1,1,1,20,0
TXN103168,8.28,13.75,1.06,1.5,1,0,1,1,14,0
TXN103169,25.84,0.64,0.26,0.6,1,1,1,0,17,0
TXN103170,31.29,5.61,6.54,1.94,1,0,1,0,17,0
TXN103171,30.74,9.51,0.53,1.66,1,0,0,1,20,0
TXN103172,623.98,11.49,79.86,4.77,1,0,0,1,5,1
TXN103173,20.91,4.26,6.11,0.49,1,0,1,1,23,0
TXN103174,44.33,0.18,6.1,0.99,0,1,1,0,13,0
TXN103175,55.51,8.91,7.24,0.83,1,0,1,1,9,0
TXN103176,3.01,5.12,2.36,0.21,1,0,1,1,10,0
TXN103177,14.09,10.29,3.72,0.37,1,1,1,0,5,0
TXN103178,104.02,3.62,1.26,2.14,1,1,1,1,18,0
TXN103179,19.65,1.14,1.91,0.39,1,0,1,0,12,0
TXN103180,233.49,8.25,7.13,1.01,1,0,1,1,12,0
TXN103181,59.24,5.79,0.86,1.07,1,1,1,0,10,0
TXN103182,195.75,1.08,2.97,0.5,1,1,1,1,11,0
TXN103183,356.15,103.35,56.84,0.91,0,1,0,1,1,1
TXN103184,65.04,6.47,1.39,0.67,0,1,0,1,13,0
TXN103185,123.39,2.54,2.68,0.92,0,0,1,0,10,0
TXN103186,54.69,4.56,5.47,0.77,1,1,1,0,14,0
TXN103187,9.53,19.17,5.79,0.54,1,1,0,1,23,0
TXN103188,47.85,14.92,1.26,0.59,1,1,0,0,5,0
TXN103189,74.93,8.36,1.03,0.18,0,0,0,0,10,0
TXN103190,94.6,11.84,5.82,0.96,1,1,1,1,11,0
TXN103191,20.83,2.87,4.92,1.38,1,1,0,0,13,0
TXN103192,91.91,0.71,5.32,1.23,1,1,1,1,16,0
TXN103193,46.28,0.65,10.55,1.26,1,0,0,1,17,0
TXN103194,74.68,0.25,12.31,1.53,1,1,0,1,13,0
TXN103195,53.11,14.86,0.9,1.02,0,1,0,0,23,0
TXN103196,16.03,4.01,0.96,0.65,1,0,1,0,9,0
TXN103197,66.58,0.44,4.1,0.37,1,1,1,1,20,0
TXN103198,93.53,10.86,6.83,0.38,0,0,0,0,13,0
TXN103199,43.54,13.17,7.33,0.06,1,1,1,0,5,0
TXN103200,63.31,11.94,0.86,1.24,1,1,1,1,15,0
TXN103201,100.32,5.1,0.73,0.43,1,1,0,1,20,0
TXN103202,54.97,15.47,9.29,0.05,1,1,0,0,13,0
TXN103203,11.42,7.63,4.21,0.67,0,1,1,1,14,0
TXN103204,27.15,11.26,0.43,1.33,1,1,0,0,10,0
TXN103205,32.39,18.59,4.96,0.88,1,0,1,0,15,0
TXN103206,140.15,2.87,2.09,0.19,0,1,1,0,15,0
TXN103207,186.25,8.2,3.33,0.87,1,1,1,0,13,0
TXN103208,36.0,2.49,3.32,0.17,1,1,0,1,4,0
TXN103209,10.7,10.29,7.57,1.48,1,1,0,0,11,0
TXN103210,91.76,5.24,0.75,0.86,1,1,0,0,6,0
TXN103211,66.09,11.45,0.45,1.82,1,0,0,0,16,0
TXN103212,628.22,77.47,81.23,5.64,0,0,0,1,1,1
TXN103213,110.98,3.97,3.49,0.96,1,1,1,1,23,0
TXN103214,164.29,11.08,2.66,0.62,1,1,1,1,13,0
TXN103215,116.96,15.19,5.06,1.44,1,1,1,1,10,0
TXN103216,75.8,13.34,2.04,0.22,1,1,1,0,12,0
TXN103217,138.48,2.27,2.55,0.29,0,1,0,0,11,0
TXN103218,56.59,7.98,4.98,1.5,1,1,0,0,12,0
TXN103219,66.66,2.4,0.9,1.53,1,1,1,1,7,0
TXN103220,41.0,2.88,4.22,1.44,1,1,1,1,12,0
TXN103221,49.92,4.08,0.54,0.49,1,0,1,0,23,0
TXN103222,51.87,6.12,0.67,1.05,1,1,1,0,16,0
TXN103223,19.01,9.61,5.96,0.34,1,1,1,0,13,0
TXN103224,53.64,13.47,1.31,1.28,1,1,0,1,18,0
TXN103225,34.86,6.24,5.66,0.72,1,0,0,1,19,0
TXN103226,107.63,3.1,3.42,1.75,1,1,1,1,11,0
TXN103227,45.16,19.91,1.2,1.69,1,1,1,0,16,0
TXN103228,64.86,3.43,1.23,1.54,1,1,1,1,16,0
TXN103229,8.14,3.35,2.82,1.43,1,1,0,0,13,0
TXN103230,43.82,0.79,1.79,0.66,1,0,0,0,7,0
TXN103231,81.38,6.17,5.51,0.5,1,1,1,1,19,0
TXN103232,56.0,3.09,0.06,0.66,1,1,1,0,13,0
TXN103233,35.23,0.08,0.19,0.54,1,1,0,1,6,0
TXN103234,27.56,6.58,0.14,0.94,1,0,1,0,19,0
TXN103235,20.51,2.0,3.06,1.14,1,0,0,0,17,0
TXN103236,78.09,0.15,0.88,1.18,1,1,1,0,8,0
TXN103237,13.82,2.51,1.49,1.17,1,1,1,1,13,0
TXN103238,124.26,6.09,6.68,1.2,1,0,0,1,14,0
TXN103239,127.15,23.23,3.99,0.79,1,1,1,0,11,0
TXN103240,43.2,4.55,2.38,0.58,1,1,1,0,16,0
TXN103241,85.28,2.38,2.45,0.92,1,0,0,0,6,0
TXN103242,33.73,7.76,1.02,0.81,0,1,1,1,4,0
TXN103243,326.88,22.53,3.96,0.74,1,0,0,0,22,0
TXN103244,78.38,2.92,0.25,0.43,1,1,0,0,17,0
TXN103245,223.5,4.73,2.67,0.56,1,1,0,0,14,0
TXN103246,57.65,1.55,4.22,1.1,1,0,1,1,16,0
TXN103247,49.75,12.66,7.36,0.82,1,1,0,0,15,0
TXN103248,136.48,12.13,4.87,1.61,0,1,0,0,12,0
TXN103249,6.45,11.04,4.77,1.33,1,1,0,0,19,0
TXN103250,23.89,7.55,1.51,1.0,1,1,1,0,16,0
TXN103251,42.52,14.55,2.31,0.83,1,1,0,0,17,0
TXN103252,54.66,11.41,1.72,1.26,1,1,0,0,18,0
TXN103253,14.3,13.54,4.54,1.53,0,1,1,0,14,0
TXN103254,4.47,5.01,2.49,0.59,1,0,1,1,18,0
TXN103255,503.07,135.48,192.97,5.44,1,0,0,1,5,1
TXN103256,149.02,1.22,0.66,0.95,1,1,1,0,18,0
TXN103257,58.91,3.07,0.04,0.49,1,1,0,0,11,0
TXN103258,19.1,4.98,2.9,0.69,0,1,1,0,2,0
TXN103259,63.78,11.49,5.5,1.33,1,1,1,0,11,0
TXN103260,38.57,1.24,3.33,1.11,1,0,0,0,13,0
TXN103261,24.14,9.95,8.25,1.98,1,1,1,0,20,0
TXN103262,107.41,7.59,2.82,1.04,1,1,1,0,13,0
TXN103263,52.79,1.41,6.0,1.12,1,0,0,1,19,0
TXN103264,110.4,11.48,2.27,1.78,1,1,0,1,13,0
TXN103265,32.83,6.07,0.7,1.14,1,0,1,1,18,0
TXN103266,122.76,3.71,3.7,1.47,1,1,0,0,1,0
TXN103267,11.13,15.99,13.96,0.36,0,1,1,1,23,0
TXN103268,31.99,9.77,6.79,1.52,0,0,0,0,17,0
TXN103269,25.14,5.13,2.94,0.22,1,0,0,1,22,0
TXN103270,99.61,9.54,4.27,1.38,1,1,1,0,16,0
TXN103271,114.16,6.0,3.2,0.55,1,1,1,1,21,0
TXN103272,21.39,5.82,7.91,2.2,1,1,1,1,11,0
TXN103273,81.84,10.59,2.96,0.85,1,1,0,0,15,0
TXN103274,189.92,1.49,3.07,0.51,1,1,1,1,17,0
TXN103275,134.94,15.93,6.59,0.44,1,1,1,1,11,0
TXN103276,50.93,11.07,2.42,2.03,1,1,1,1,11,0
TXN103277,72.32,3.72,4.21,1.51,1,1,0,1,19,0
TXN103278,29.02,18.94,10.49,1.09,1,0,1,0,16,0
TXN103279,67.22,4.48,8.33,0.47,1,1,0,0,12,0
TXN103280,41.6,5.89,3.72,0.68,1,1,1,0,17,0
TXN103281,62.04,27.73,8.16,0.14,1,1,1,0,19,0
